Driver,DriverNumber,Team,LapNumber,Stint,TyreLife,Compound,LapTime,LapTime_s,TrackStatus,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,compound_order
HAD,6,Racing Bulls,19.0,2.0,8.0,SOFT,0 days 00:01:33.324000,93.324,1,,0 days 01:22:38.206000,0 days 00:00:20.005000,0 days 00:00:36.117000,0 days 00:00:37.202000,201.0,192.0,,276.0,0.0
HAD,6,Racing Bulls,20.0,3.0,2.0,HARD,0 days 00:01:19.175000,79.175,1,0 days 01:23:01.956000,,0 days 00:00:23.001000,0 days 00:00:36.193000,0 days 00:00:19.981000,194.0,192.0,253.0,274.0,2.0
HAD,6,Racing Bulls,21.0,3.0,3.0,HARD,0 days 00:01:16.136000,76.136,1,,,0 days 00:00:19.898000,0 days 00:00:35.983000,0 days 00:00:20.255000,202.0,191.0,254.0,274.0,2.0
HAD,6,Racing Bulls,22.0,3.0,4.0,HARD,0 days 00:01:16.357000,76.357,1,,,0 days 00:00:19.932000,0 days 00:00:36.112000,0 days 00:00:20.313000,201.0,193.0,254.0,274.0,2.0
HAD,6,Racing Bulls,23.0,3.0,5.0,HARD,0 days 00:01:17.581000,77.581,1,,,0 days 00:00:20.117000,0 days 00:00:36.762000,0 days 00:00:20.702000,202.0,183.0,255.0,262.0,2.0
HAD,6,Racing Bulls,24.0,3.0,6.0,HARD,0 days 00:01:17.790000,77.79,1,,,0 days 00:00:19.968000,0 days 00:00:36.586000,0 days 00:00:21.236000,,185.0,253.0,274.0,2.0
HAD,6,Racing Bulls,25.0,3.0,7.0,HARD,0 days 00:01:17.832000,77.832,1,,,0 days 00:00:20.335000,0 days 00:00:36.849000,0 days 00:00:20.648000,197.0,184.0,254.0,275.0,2.0
HAD,6,Racing Bulls,26.0,3.0,8.0,HARD,0 days 00:01:17.625000,77.625,1,,,0 days 00:00:20.194000,0 days 00:00:36.950000,0 days 00:00:20.481000,205.0,188.0,255.0,274.0,2.0
HAD,6,Racing Bulls,27.0,3.0,9.0,HARD,0 days 00:01:16.482000,76.482,1,,,0 days 00:00:19.724000,0 days 00:00:36.543000,0 days 00:00:20.215000,202.0,191.0,256.0,275.0,2.0
HAD,6,Racing Bulls,28.0,3.0,10.0,HARD,0 days 00:01:16.441000,76.441,1,,,0 days 00:00:19.951000,0 days 00:00:36.309000,0 days 00:00:20.181000,203.0,190.0,254.0,275.0,2.0
HAD,6,Racing Bulls,29.0,3.0,11.0,HARD,0 days 00:01:16.497000,76.497,1,,,0 days 00:00:19.831000,0 days 00:00:36.285000,0 days 00:00:20.381000,204.0,189.0,254.0,274.0,2.0
HAD,6,Racing Bulls,30.0,3.0,12.0,HARD,0 days 00:01:16.432000,76.432,1,,,0 days 00:00:19.889000,0 days 00:00:36.239000,0 days 00:00:20.304000,203.0,193.0,254.0,274.0,2.0
HAD,6,Racing Bulls,31.0,3.0,13.0,HARD,0 days 00:01:16.289000,76.289,1,,,0 days 00:00:19.827000,0 days 00:00:36.130000,0 days 00:00:20.332000,205.0,189.0,254.0,274.0,2.0
HAD,6,Racing Bulls,32.0,3.0,14.0,HARD,0 days 00:01:16.307000,76.307,1,,,0 days 00:00:19.810000,0 days 00:00:36.127000,0 days 00:00:20.370000,204.0,192.0,254.0,274.0,2.0
HAD,6,Racing Bulls,33.0,3.0,15.0,HARD,0 days 00:01:16.044000,76.044,1,,,0 days 00:00:19.804000,0 days 00:00:36.141000,0 days 00:00:20.099000,203.0,192.0,255.0,274.0,2.0
HAD,6,Racing Bulls,34.0,3.0,16.0,HARD,0 days 00:01:16.070000,76.07,1,,,0 days 00:00:19.811000,0 days 00:00:36.101000,0 days 00:00:20.158000,206.0,193.0,256.0,275.0,2.0
HAD,6,Racing Bulls,35.0,3.0,17.0,HARD,0 days 00:01:16.212000,76.212,1,,,0 days 00:00:19.814000,0 days 00:00:36.194000,0 days 00:00:20.204000,,192.0,254.0,275.0,2.0
HAD,6,Racing Bulls,36.0,3.0,18.0,HARD,0 days 00:01:16.125000,76.125,1,,,0 days 00:00:19.783000,0 days 00:00:36.218000,0 days 00:00:20.124000,,192.0,255.0,275.0,2.0
HAD,6,Racing Bulls,37.0,3.0,19.0,HARD,0 days 00:01:16.419000,76.419,12,,,0 days 00:00:19.747000,0 days 00:00:36.102000,0 days 00:00:20.570000,208.0,194.0,254.0,276.0,2.0
HAD,6,Racing Bulls,38.0,3.0,20.0,HARD,0 days 00:01:16.400000,76.4,1,,,0 days 00:00:19.769000,0 days 00:00:36.152000,0 days 00:00:20.479000,205.0,190.0,254.0,276.0,2.0
HAD,6,Racing Bulls,39.0,3.0,21.0,HARD,0 days 00:01:16.920000,76.92,1,,,0 days 00:00:19.898000,0 days 00:00:36.500000,0 days 00:00:20.522000,203.0,188.0,254.0,276.0,2.0
HAD,6,Racing Bulls,40.0,3.0,22.0,HARD,0 days 00:01:17.025000,77.025,1,,,0 days 00:00:19.863000,0 days 00:00:36.547000,0 days 00:00:20.615000,206.0,191.0,254.0,276.0,2.0
HAD,6,Racing Bulls,41.0,3.0,23.0,HARD,0 days 00:01:17.242000,77.242,1,,,0 days 00:00:20.169000,0 days 00:00:36.513000,0 days 00:00:20.560000,204.0,188.0,254.0,276.0,2.0
HAD,6,Racing Bulls,42.0,3.0,24.0,HARD,0 days 00:01:19.685000,79.685,1,,,0 days 00:00:21.772000,0 days 00:00:37.060000,0 days 00:00:20.853000,199.0,187.0,256.0,277.0,2.0
HAD,6,Racing Bulls,43.0,3.0,25.0,HARD,0 days 00:01:18.924000,78.924,1,,,0 days 00:00:22.162000,0 days 00:00:36.508000,0 days 00:00:20.254000,196.0,193.0,256.0,279.0,2.0
HAD,6,Racing Bulls,44.0,3.0,26.0,HARD,0 days 00:01:16.930000,76.93,1,,,0 days 00:00:20.066000,0 days 00:00:36.543000,0 days 00:00:20.321000,201.0,192.0,256.0,278.0,2.0
HAD,6,Racing Bulls,45.0,3.0,27.0,HARD,0 days 00:01:17.914000,77.914,1,,,0 days 00:00:20.068000,0 days 00:00:36.676000,0 days 00:00:21.170000,204.0,185.0,238.0,278.0,2.0
HAD,6,Racing Bulls,46.0,3.0,28.0,HARD,0 days 00:01:19.607000,79.607,1,,,0 days 00:00:22.021000,0 days 00:00:37.092000,0 days 00:00:20.494000,202.0,189.0,256.0,279.0,2.0
HAD,6,Racing Bulls,47.0,3.0,29.0,HARD,0 days 00:01:17.129000,77.129,1,,,0 days 00:00:20.099000,0 days 00:00:36.827000,0 days 00:00:20.203000,205.0,191.0,257.0,279.0,2.0
HAD,6,Racing Bulls,48.0,3.0,30.0,HARD,0 days 00:01:17.451000,77.451,1,,,0 days 00:00:20.143000,0 days 00:00:36.836000,0 days 00:00:20.472000,201.0,191.0,256.0,278.0,2.0
HAD,6,Racing Bulls,49.0,3.0,31.0,HARD,0 days 00:01:18.076000,78.076,1,,,0 days 00:00:20.707000,0 days 00:00:36.956000,0 days 00:00:20.413000,198.0,191.0,256.0,280.0,2.0
HAD,6,Racing Bulls,50.0,3.0,32.0,HARD,0 days 00:01:17.235000,77.235,1,,,0 days 00:00:20.268000,0 days 00:00:36.653000,0 days 00:00:20.314000,203.0,192.0,256.0,281.0,2.0
HAD,6,Racing Bulls,51.0,3.0,33.0,HARD,0 days 00:01:18.932000,78.932,1,,,0 days 00:00:20.291000,0 days 00:00:38.016000,0 days 00:00:20.625000,,184.0,258.0,280.0,2.0
HAD,6,Racing Bulls,52.0,3.0,34.0,HARD,0 days 00:01:17.718000,77.718,1,,,0 days 00:00:20.522000,0 days 00:00:36.849000,0 days 00:00:20.347000,204.0,190.0,257.0,280.0,2.0
HAD,6,Racing Bulls,53.0,3.0,35.0,HARD,0 days 00:01:17.420000,77.42,1,,,0 days 00:00:20.171000,0 days 00:00:36.782000,0 days 00:00:20.467000,207.0,192.0,257.0,280.0,2.0
HAD,6,Racing Bulls,54.0,3.0,36.0,HARD,0 days 00:01:19.723000,79.723,1,,,0 days 00:00:20.266000,0 days 00:00:38.820000,0 days 00:00:20.637000,203.0,184.0,266.0,281.0,2.0
HAD,6,Racing Bulls,55.0,3.0,37.0,HARD,0 days 00:01:17.863000,77.863,1,,,0 days 00:00:20.214000,0 days 00:00:37.227000,0 days 00:00:20.422000,,187.0,256.0,283.0,2.0
HAD,6,Racing Bulls,56.0,3.0,38.0,HARD,0 days 00:01:17.484000,77.484,1,,,0 days 00:00:20.294000,0 days 00:00:36.755000,0 days 00:00:20.435000,,187.0,258.0,281.0,2.0
HAD,6,Racing Bulls,57.0,3.0,39.0,HARD,0 days 00:01:17.268000,77.268,1,,,0 days 00:00:20.225000,0 days 00:00:36.603000,0 days 00:00:20.440000,202.0,191.0,257.0,282.0,2.0
HAD,6,Racing Bulls,58.0,3.0,40.0,HARD,0 days 00:01:16.984000,76.984,1,,,0 days 00:00:20.097000,0 days 00:00:36.611000,0 days 00:00:20.276000,207.0,190.0,258.0,282.0,2.0
HAD,6,Racing Bulls,59.0,3.0,41.0,HARD,0 days 00:01:17.717000,77.717,1,,,0 days 00:00:20.225000,0 days 00:00:36.782000,0 days 00:00:20.710000,,191.0,258.0,283.0,2.0
HAD,6,Racing Bulls,60.0,3.0,42.0,HARD,0 days 00:01:18.008000,78.008,1,,,0 days 00:00:20.393000,0 days 00:00:36.940000,0 days 00:00:20.675000,205.0,189.0,258.0,283.0,2.0
HAD,6,Racing Bulls,61.0,3.0,43.0,HARD,0 days 00:01:18.069000,78.069,1,,,0 days 00:00:20.475000,0 days 00:00:36.977000,0 days 00:00:20.617000,204.0,191.0,259.0,283.0,2.0
HAD,6,Racing Bulls,62.0,3.0,44.0,HARD,0 days 00:01:17.876000,77.876,1,,,0 days 00:00:20.414000,0 days 00:00:36.845000,0 days 00:00:20.617000,203.0,192.0,260.0,283.0,2.0
HAD,6,Racing Bulls,63.0,3.0,45.0,HARD,0 days 00:01:18.071000,78.071,1,,,0 days 00:00:20.527000,0 days 00:00:37.129000,0 days 00:00:20.415000,188.0,191.0,260.0,283.0,2.0
HAD,6,Racing Bulls,64.0,3.0,46.0,HARD,0 days 00:01:18.299000,78.299,1,,,0 days 00:00:20.454000,0 days 00:00:37.149000,0 days 00:00:20.696000,200.0,190.0,261.0,284.0,2.0
HAD,6,Racing Bulls,65.0,3.0,47.0,HARD,0 days 00:01:18.125000,78.125,1,,,0 days 00:00:20.452000,0 days 00:00:37.103000,0 days 00:00:20.570000,,189.0,260.0,282.0,2.0
HAD,6,Racing Bulls,66.0,3.0,48.0,HARD,0 days 00:01:17.520000,77.52,1,,,0 days 00:00:20.189000,0 days 00:00:37.010000,0 days 00:00:20.321000,,193.0,260.0,281.0,2.0
HAD,6,Racing Bulls,67.0,3.0,49.0,HARD,0 days 00:01:19.017000,79.017,1,,,0 days 00:00:21.332000,0 days 00:00:37.385000,0 days 00:00:20.300000,152.0,191.0,259.0,282.0,2.0
HAD,6,Racing Bulls,68.0,3.0,50.0,HARD,0 days 00:01:17.280000,77.28,1,,,0 days 00:00:20.208000,0 days 00:00:36.774000,0 days 00:00:20.298000,204.0,194.0,259.0,282.0,2.0
HAD,6,Racing Bulls,69.0,3.0,51.0,HARD,0 days 00:01:16.917000,76.917,1,,,0 days 00:00:20.138000,0 days 00:00:36.560000,0 days 00:00:20.219000,205.0,194.0,260.0,282.0,2.0
HAD,6,Racing Bulls,70.0,3.0,52.0,HARD,0 days 00:01:17.002000,77.002,1,,,0 days 00:00:20.205000,0 days 00:00:36.604000,0 days 00:00:20.193000,208.0,196.0,259.0,281.0,2.0
HAD,6,Racing Bulls,71.0,3.0,53.0,HARD,0 days 00:01:16.798000,76.798,1,,,0 days 00:00:20.057000,0 days 00:00:36.490000,0 days 00:00:20.251000,207.0,196.0,259.0,281.0,2.0
HAD,6,Racing Bulls,72.0,3.0,54.0,HARD,0 days 00:01:16.920000,76.92,1,,,0 days 00:00:20.115000,0 days 00:00:36.554000,0 days 00:00:20.251000,206.0,193.0,258.0,281.0,2.0
HAD,6,Racing Bulls,73.0,3.0,55.0,HARD,0 days 00:01:16.724000,76.724,1,,,0 days 00:00:19.935000,0 days 00:00:36.613000,0 days 00:00:20.176000,,195.0,259.0,280.0,2.0
HAD,6,Racing Bulls,74.0,3.0,56.0,HARD,0 days 00:01:16.627000,76.627,1,,,0 days 00:00:19.887000,0 days 00:00:36.541000,0 days 00:00:20.199000,,196.0,258.0,280.0,2.0
HAD,6,Racing Bulls,75.0,3.0,57.0,HARD,0 days 00:01:16.575000,76.575,1,,,0 days 00:00:19.982000,0 days 00:00:36.448000,0 days 00:00:20.145000,207.0,193.0,258.0,279.0,2.0
HAD,6,Racing Bulls,76.0,3.0,58.0,HARD,0 days 00:01:16.633000,76.633,1,,,0 days 00:00:19.879000,0 days 00:00:36.610000,0 days 00:00:20.144000,204.0,193.0,258.0,278.0,2.0
HAD,6,Racing Bulls,77.0,3.0,59.0,HARD,0 days 00:01:16.798000,76.798,1,,,0 days 00:00:19.946000,0 days 00:00:36.454000,0 days 00:00:20.398000,207.0,194.0,257.0,279.0,2.0
RUS,63,Mercedes,1.0,1.0,1.0,HARD,0 days 00:01:34.077000,94.077,126,,,,0 days 00:00:40.601000,0 days 00:00:22.289000,154.0,178.0,255.0,278.0,2.0
RUS,63,Mercedes,2.0,1.0,2.0,HARD,0 days 00:01:51.593000,111.593,6,,,0 days 00:00:38.966000,0 days 00:00:47.377000,0 days 00:00:25.250000,56.0,181.0,127.0,259.0,2.0
RUS,63,Mercedes,3.0,1.0,3.0,HARD,0 days 00:01:48.563000,108.563,6,,,0 days 00:00:31.387000,0 days 00:00:48.171000,0 days 00:00:29.005000,122.0,142.0,170.0,224.0,2.0
RUS,63,Mercedes,4.0,1.0,4.0,HARD,0 days 00:01:36.667000,96.667,671,,,0 days 00:00:30.937000,0 days 00:00:44.182000,0 days 00:00:21.548000,83.0,179.0,263.0,258.0,2.0
RUS,63,Mercedes,5.0,1.0,5.0,HARD,0 days 00:01:20.576000,80.576,1,,,0 days 00:00:21.536000,0 days 00:00:37.379000,0 days 00:00:21.661000,178.0,183.0,257.0,275.0,2.0
RUS,63,Mercedes,6.0,1.0,6.0,HARD,0 days 00:01:20.750000,80.75,1,,,0 days 00:00:21.474000,0 days 00:00:37.683000,0 days 00:00:21.593000,187.0,179.0,264.0,270.0,2.0
RUS,63,Mercedes,7.0,1.0,7.0,HARD,0 days 00:01:21.214000,81.214,1,,,0 days 00:00:21.597000,0 days 00:00:37.853000,0 days 00:00:21.764000,176.0,177.0,265.0,274.0,2.0
RUS,63,Mercedes,8.0,1.0,8.0,HARD,0 days 00:01:20.793000,80.793,12,,,0 days 00:00:21.517000,0 days 00:00:37.737000,0 days 00:00:21.539000,184.0,179.0,258.0,275.0,2.0
RUS,63,Mercedes,9.0,1.0,9.0,HARD,0 days 00:01:23.390000,83.39,2,,,0 days 00:00:20.929000,0 days 00:00:40.252000,0 days 00:00:22.209000,190.0,172.0,262.0,273.0,2.0
RUS,63,Mercedes,10.0,1.0,10.0,HARD,0 days 00:01:21.501000,81.501,2,,,0 days 00:00:21.355000,0 days 00:00:38.625000,0 days 00:00:21.521000,183.0,179.0,263.0,261.0,2.0
RUS,63,Mercedes,11.0,1.0,11.0,HARD,0 days 00:01:19.853000,79.853,21,,,0 days 00:00:21.311000,0 days 00:00:37.353000,0 days 00:00:21.189000,186.0,184.0,261.0,277.0,2.0
RUS,63,Mercedes,12.0,1.0,12.0,HARD,0 days 00:01:19.726000,79.726,1,,,0 days 00:00:21.052000,0 days 00:00:37.456000,0 days 00:00:21.218000,189.0,179.0,267.0,273.0,2.0
RUS,63,Mercedes,13.0,1.0,13.0,HARD,0 days 00:01:18.901000,78.901,1,,,0 days 00:00:20.928000,0 days 00:00:36.921000,0 days 00:00:21.052000,185.0,183.0,267.0,278.0,2.0
RUS,63,Mercedes,14.0,1.0,14.0,HARD,0 days 00:01:19.247000,79.247,1,,,0 days 00:00:21.028000,0 days 00:00:37.128000,0 days 00:00:21.091000,187.0,181.0,268.0,279.0,2.0
RUS,63,Mercedes,15.0,1.0,15.0,HARD,0 days 00:01:19.764000,79.764,1,,,0 days 00:00:21.176000,0 days 00:00:37.170000,0 days 00:00:21.418000,,183.0,270.0,278.0,2.0
RUS,63,Mercedes,16.0,1.0,16.0,HARD,0 days 00:01:20.766000,80.766,1,,,0 days 00:00:21.285000,0 days 00:00:37.715000,0 days 00:00:21.766000,183.0,173.0,269.0,279.0,2.0
RUS,63,Mercedes,17.0,1.0,17.0,HARD,0 days 00:01:21.057000,81.057,1,,,0 days 00:00:21.427000,0 days 00:00:38.235000,0 days 00:00:21.395000,176.0,178.0,266.0,282.0,2.0
RUS,63,Mercedes,18.0,1.0,18.0,HARD,0 days 00:01:20.126000,80.126,1,,,0 days 00:00:21.263000,0 days 00:00:37.393000,0 days 00:00:21.470000,181.0,183.0,268.0,278.0,2.0
RUS,63,Mercedes,19.0,1.0,19.0,HARD,0 days 00:01:19.629000,79.629,1,,,0 days 00:00:21.289000,0 days 00:00:37.250000,0 days 00:00:21.090000,182.0,183.0,268.0,274.0,2.0
RUS,63,Mercedes,20.0,1.0,20.0,HARD,0 days 00:01:18.513000,78.513,1,,,0 days 00:00:21.071000,0 days 00:00:36.757000,0 days 00:00:20.685000,185.0,187.0,260.0,281.0,2.0
RUS,63,Mercedes,21.0,1.0,21.0,HARD,0 days 00:01:17.775000,77.775,1,,,0 days 00:00:20.729000,0 days 00:00:36.459000,0 days 00:00:20.587000,196.0,187.0,259.0,280.0,2.0
RUS,63,Mercedes,22.0,1.0,22.0,HARD,0 days 00:01:17.301000,77.301,1,,,0 days 00:00:20.428000,0 days 00:00:36.414000,0 days 00:00:20.459000,198.0,187.0,260.0,281.0,2.0
RUS,63,Mercedes,23.0,1.0,23.0,HARD,0 days 00:01:16.900000,76.9,1,,,0 days 00:00:20.341000,0 days 00:00:36.229000,0 days 00:00:20.330000,196.0,191.0,258.0,278.0,2.0
RUS,63,Mercedes,24.0,1.0,24.0,HARD,0 days 00:01:16.935000,76.935,1,,,0 days 00:00:20.250000,0 days 00:00:36.242000,0 days 00:00:20.443000,,189.0,259.0,278.0,2.0
RUS,63,Mercedes,25.0,1.0,25.0,HARD,0 days 00:01:19.216000,79.216,1,,,0 days 00:00:20.627000,0 days 00:00:37.354000,0 days 00:00:21.235000,187.0,186.0,267.0,282.0,2.0
RUS,63,Mercedes,26.0,1.0,26.0,HARD,0 days 00:01:19.491000,79.491,1,,,0 days 00:00:20.939000,0 days 00:00:37.205000,0 days 00:00:21.347000,196.0,181.0,266.0,280.0,2.0
RUS,63,Mercedes,27.0,1.0,27.0,HARD,0 days 00:01:19.453000,79.453,1,,,0 days 00:00:20.969000,0 days 00:00:37.385000,0 days 00:00:21.099000,191.0,184.0,268.0,283.0,2.0
RUS,63,Mercedes,28.0,1.0,28.0,HARD,0 days 00:01:19.673000,79.673,1,,,0 days 00:00:21.112000,0 days 00:00:37.407000,0 days 00:00:21.154000,194.0,186.0,267.0,275.0,2.0
RUS,63,Mercedes,29.0,1.0,29.0,HARD,0 days 00:01:19.247000,79.247,1,,,0 days 00:00:20.924000,0 days 00:00:37.221000,0 days 00:00:21.102000,189.0,183.0,267.0,281.0,2.0
RUS,63,Mercedes,30.0,1.0,30.0,HARD,0 days 00:01:20.514000,80.514,1,,,0 days 00:00:20.831000,0 days 00:00:37.468000,0 days 00:00:22.215000,185.0,185.0,267.0,276.0,2.0
RUS,63,Mercedes,31.0,1.0,31.0,HARD,0 days 00:01:18.068000,78.068,1,,,0 days 00:00:20.790000,0 days 00:00:36.869000,0 days 00:00:20.409000,189.0,187.0,267.0,281.0,2.0
RUS,63,Mercedes,32.0,1.0,32.0,HARD,0 days 00:01:19.384000,79.384,1,,,0 days 00:00:22.030000,0 days 00:00:36.582000,0 days 00:00:20.772000,190.0,189.0,267.0,282.0,2.0
RUS,63,Mercedes,33.0,1.0,33.0,HARD,0 days 00:01:21.135000,81.135,1,,,0 days 00:00:21.343000,0 days 00:00:38.805000,0 days 00:00:20.987000,128.0,180.0,259.0,280.0,2.0
RUS,63,Mercedes,34.0,1.0,34.0,HARD,0 days 00:01:18.936000,78.936,1,,,0 days 00:00:20.667000,0 days 00:00:37.054000,0 days 00:00:21.215000,188.0,183.0,267.0,282.0,2.0
RUS,63,Mercedes,35.0,1.0,35.0,HARD,0 days 00:01:19.219000,79.219,1,,,0 days 00:00:20.836000,0 days 00:00:37.359000,0 days 00:00:21.024000,183.0,180.0,269.0,281.0,2.0
RUS,63,Mercedes,36.0,1.0,36.0,HARD,0 days 00:01:19.952000,79.952,1,,,0 days 00:00:20.994000,0 days 00:00:38.069000,0 days 00:00:20.889000,188.0,192.0,270.0,279.0,2.0
RUS,63,Mercedes,37.0,1.0,37.0,HARD,0 days 00:01:18.925000,78.925,12,,,0 days 00:00:20.880000,0 days 00:00:37.099000,0 days 00:00:20.946000,190.0,189.0,268.0,284.0,2.0
RUS,63,Mercedes,38.0,1.0,38.0,HARD,0 days 00:01:18.468000,78.468,1,,,0 days 00:00:20.494000,0 days 00:00:36.974000,0 days 00:00:21,196.0,186.0,267.0,282.0,2.0
RUS,63,Mercedes,39.0,1.0,39.0,HARD,0 days 00:01:18.865000,78.865,1,,,0 days 00:00:20.742000,0 days 00:00:37.097000,0 days 00:00:21.026000,191.0,187.0,265.0,280.0,2.0
RUS,63,Mercedes,40.0,1.0,40.0,HARD,0 days 00:01:18.936000,78.936,1,,,0 days 00:00:20.728000,0 days 00:00:36.995000,0 days 00:00:21.213000,192.0,187.0,268.0,280.0,2.0
RUS,63,Mercedes,41.0,1.0,41.0,HARD,0 days 00:01:17.272000,77.272,1,,,0 days 00:00:20.534000,0 days 00:00:36.422000,0 days 00:00:20.316000,193.0,191.0,261.0,282.0,2.0
RUS,63,Mercedes,42.0,1.0,42.0,HARD,0 days 00:01:17.617000,77.617,1,,,0 days 00:00:20.161000,0 days 00:00:36.567000,0 days 00:00:20.889000,199.0,187.0,268.0,282.0,2.0
RUS,63,Mercedes,43.0,1.0,43.0,HARD,0 days 00:01:18.494000,78.494,1,,,0 days 00:00:20.530000,0 days 00:00:36.983000,0 days 00:00:20.981000,197.0,186.0,268.0,283.0,2.0
RUS,63,Mercedes,44.0,1.0,44.0,HARD,0 days 00:01:19.072000,79.072,1,,,0 days 00:00:20.512000,0 days 00:00:37.388000,0 days 00:00:21.172000,194.0,187.0,268.0,283.0,2.0
RUS,63,Mercedes,45.0,1.0,45.0,HARD,0 days 00:01:19.192000,79.192,1,,,0 days 00:00:20.690000,0 days 00:00:37.467000,0 days 00:00:21.035000,190.0,188.0,266.0,282.0,2.0
RUS,63,Mercedes,46.0,1.0,46.0,HARD,0 days 00:01:19.289000,79.289,1,,,0 days 00:00:20.824000,0 days 00:00:37.609000,0 days 00:00:20.856000,197.0,187.0,266.0,279.0,2.0
RUS,63,Mercedes,49.0,1.0,49.0,HARD,0 days 00:01:17.379000,77.379,1,,,0 days 00:00:20.306000,0 days 00:00:36.608000,0 days 00:00:20.465000,193.0,190.0,261.0,280.0,2.0
RUS,63,Mercedes,50.0,1.0,50.0,HARD,0 days 00:01:15.966000,75.966,1,,,0 days 00:00:19.888000,0 days 00:00:35.934000,0 days 00:00:20.144000,201.0,194.0,259.0,280.0,2.0
RUS,63,Mercedes,51.0,1.0,51.0,HARD,0 days 00:01:16.095000,76.095,1,,,0 days 00:00:19.789000,0 days 00:00:36.077000,0 days 00:00:20.229000,203.0,191.0,260.0,279.0,2.0
RUS,63,Mercedes,52.0,1.0,52.0,HARD,0 days 00:01:16.023000,76.023,1,,,0 days 00:00:19.699000,0 days 00:00:36.159000,0 days 00:00:20.165000,204.0,194.0,258.0,278.0,2.0
RUS,63,Mercedes,53.0,1.0,53.0,HARD,0 days 00:01:27.933000,87.933,1,,0 days 02:07:27.309000,0 days 00:00:19.740000,0 days 00:00:35.962000,0 days 00:00:32.231000,203.0,194.0,,278.0,2.0
RUS,63,Mercedes,54.0,2.0,1.0,MEDIUM,0 days 00:01:20.782000,80.782,1,0 days 02:07:46.715000,,0 days 00:00:23.611000,0 days 00:00:36.740000,0 days 00:00:20.431000,195.0,192.0,261.0,282.0,1.0
RUS,63,Mercedes,55.0,2.0,2.0,MEDIUM,0 days 00:01:16.455000,76.455,1,,,0 days 00:00:19.952000,0 days 00:00:36.278000,0 days 00:00:20.225000,204.0,192.0,259.0,280.0,1.0
RUS,63,Mercedes,56.0,2.0,3.0,MEDIUM,0 days 00:01:18.479000,78.479,1,,,0 days 00:00:19.942000,0 days 00:00:37.947000,0 days 00:00:20.590000,,181.0,268.0,280.0,1.0
RUS,63,Mercedes,57.0,2.0,4.0,MEDIUM,0 days 00:01:16.715000,76.715,1,,,0 days 00:00:20.095000,0 days 00:00:36.321000,0 days 00:00:20.299000,199.0,192.0,259.0,281.0,1.0
RUS,63,Mercedes,58.0,2.0,5.0,MEDIUM,0 days 00:01:16.037000,76.037,1,,,0 days 00:00:19.934000,0 days 00:00:36.060000,0 days 00:00:20.043000,204.0,193.0,259.0,280.0,1.0
RUS,63,Mercedes,59.0,2.0,6.0,MEDIUM,0 days 00:01:16.082000,76.082,1,,,0 days 00:00:19.847000,0 days 00:00:35.970000,0 days 00:00:20.265000,207.0,193.0,259.0,280.0,1.0
RUS,63,Mercedes,60.0,2.0,7.0,MEDIUM,0 days 00:01:16.207000,76.207,1,,,0 days 00:00:19.809000,0 days 00:00:36.143000,0 days 00:00:20.255000,206.0,193.0,259.0,281.0,1.0
RUS,63,Mercedes,61.0,2.0,8.0,MEDIUM,0 days 00:01:15.998000,75.998,1,,,0 days 00:00:19.768000,0 days 00:00:36.192000,0 days 00:00:20.038000,204.0,194.0,259.0,281.0,1.0
RUS,63,Mercedes,62.0,2.0,9.0,MEDIUM,0 days 00:01:34.078000,94.078,1,,0 days 02:19:12.534000,0 days 00:00:19.745000,0 days 00:00:36.358000,0 days 00:00:37.975000,207.0,193.0,,280.0,1.0
RUS,63,Mercedes,63.0,2.0,10.0,MEDIUM,0 days 00:01:17.761000,77.761,1,0 days 02:19:37.454000,,0 days 00:00:22.363000,0 days 00:00:35.650000,0 days 00:00:19.748000,201.0,196.0,260.0,278.0,1.0
RUS,63,Mercedes,64.0,2.0,11.0,MEDIUM,0 days 00:01:13.864000,73.864,1,,,0 days 00:00:19.359000,0 days 00:00:34.880000,0 days 00:00:19.625000,209.0,198.0,259.0,279.0,1.0
RUS,63,Mercedes,65.0,2.0,12.0,MEDIUM,0 days 00:01:14.280000,74.28,1,,,0 days 00:00:19.417000,0 days 00:00:35.078000,0 days 00:00:19.785000,,196.0,260.0,279.0,1.0
RUS,63,Mercedes,66.0,2.0,13.0,MEDIUM,0 days 00:01:13.918000,73.918,1,,,0 days 00:00:19.286000,0 days 00:00:35.005000,0 days 00:00:19.627000,,199.0,259.0,280.0,1.0
RUS,63,Mercedes,67.0,2.0,14.0,MEDIUM,0 days 00:01:13.483000,73.483,1,,,0 days 00:00:19.265000,0 days 00:00:34.728000,0 days 00:00:19.490000,210.0,200.0,260.0,280.0,1.0
RUS,63,Mercedes,68.0,2.0,15.0,MEDIUM,0 days 00:01:31.077000,91.077,1,,0 days 02:26:57.920000,0 days 00:00:19.230000,0 days 00:00:35.169000,0 days 00:00:36.678000,211.0,197.0,,281.0,1.0
RUS,63,Mercedes,69.0,3.0,1.0,HARD,0 days 00:01:18.119000,78.119,1,0 days 02:27:21.897000,,0 days 00:00:22.530000,0 days 00:00:35.801000,0 days 00:00:19.788000,203.0,197.0,258.0,278.0,2.0
